Name,Type,Address,Ratings,Location,Price,Image
Bun Ca Bao Han,Restaurant,"162/33D Airport Belt Road",4.3,Can Tho,45000,https://huongvietjp.com/wp-content/uploads/2023/08/bun-ca.jpg
Kicochi,Restaurant,"132K Nguyen Van Cu Noi Dai",4.1,Can Tho,220000,https://bepvietdecor.vn/upload/202410/31/can-tho-quan-nuong-va-lau-khong-khoi-kicochi-awlKJz.jpg
Seoul Spicy Noodles Can Tho,Restaurant,"226D 3 Thang 2 Street",4.2,Can Tho,50000,https://micayseoul.com.vn/wp-content/uploads/2024/08/Can-Tho.jpg
Co 3 Coi Hotpot And Bbq Buffet Chain,Restaurant,"Can Tho, Vietnam",4.0,Can Tho,199000,https://bepvietdecor.vn/upload/202410/31/can-tho-chuoi-buffet-lau-nuong-co-3-coi-khong-khoi-1MgTU5.jpg
Lua Nep Restaurant,Restaurant,"Can Tho, Vietnam",4.1,Can Tho,250000,https://thehoneycombers.com/singapore/wp-content/uploads/sites/2/2024/09/Lua-Nep-Restaurant-can-tho-vietnam-900x643.png
Ngoi Do Restaurant,Restaurant,"268 Nguyen Van Linh Street",3.9,Can Tho,180000,https://media-cdn.tripadvisor.com/media/photo-s/0e/75/70/9d/photo-prise-par-guy-lazignac.jpg
Sam Dua Restaurant,Restaurant,"Can Tho, Vietnam",4.0,Can Tho,200000,https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=100090115612740
Bun Bo Hue Vi Da,Restaurant,"Xo Viet Nghe Tinh Street",4.4,Can Tho,55000,https://toplist.vn/images/800px/bun-bo-hue-vi-da-1056024.jpg
Nem Nuong Thanh Van,Restaurant,"17 Hoa Binh Street",4.5,Can Tho,60000,https://media-cdn.tripadvisor.com/media/photo-s/12/a7/8a/38/nem-nu-ng-thanh-van-c.jpg
Lau Mam Da Ly,Restaurant,"Can Tho, Vietnam",4.6,Can Tho,250000,https://diachiamthuc.vn/wp-content/uploads/2023/01/Quan-lau-mam-Da-Ly-Ninh-Kieu-Can-Tho.jpg
Cafe Ngoc,Restaurant,"Can Tho, Vietnam",3.8,Can Tho,40000,https://img.restaurantguru.com/w550/h367/reed-Cafe-Ngoc-Yen-design-2024-08.jpg
Hong Phat Restaurant,Restaurant,"Can Tho, Vietnam",3.9,Can Tho,150000,https://img.restaurantguru.com/w550/h367/ra81-design-Coffee-Hong-Phat-2021-12.jpg
Sao Hom Restaurant,Restaurant,"Hai Ba Trung Street",4.2,Can Tho,300000,https://media-cdn.tripadvisor.com/media/photo-s/02/5c/8d/bc/sao-hom-part-of-the-lovely.jpg
Mekong Inn,Restaurant,"38 Hai Ba Trung Street",4.0,Can Tho,220000,https://cf.bstatic.com/xdata/images/hotel/max1024x768/643458739.jpg?k=60b536a88b6bf8d152e31a2f117828d73377ae50d9582244ccdddddc4a1f12e8&o=&hp=1
Nam Bo Restaurant,Restaurant,"50 Hai Ba Trung Street",4.1,Can Tho,250000,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/bf/07/9d/photo-prise-par-guythu.jpg?w=1200&h=-1&s=1
Cafe Dong Tay,Restaurant,"138",3.9,Can Tho,45000,https://c8.alamy.com/comp/2WMYBDF/vietnam-mekong-delta-can-tho-the-lighthouse-caf-and-restaurant-2WMYBDF.jpg
Chao Long Vit Xiem,Restaurant,"Alley 95",4.0,Can Tho,40000,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjj1BOhBMWSHXFx5VihFpv78PCs6Q87UXpOnqNTDIKy06D-lkRvuE1WfLaoRYogvnzgzKlwHgMhijwNF1JqygrlB9QURSY4Aj577BeMBbN6mzADFT5ywWecUcgh-b4UsMeBuSftdj_-qv4/s1600/Mon+Ngon+Can+Tho+-+Vit+Xiem+Nuong+Dat+Set+4.jpg
Spices Restaurant,Restaurant,"Can Tho, Vietnam",4.2,Can Tho,280000,https://media-cdn.tripadvisor.com/media/photo-s/11/c9/89/69/spices-restaurant.jpg
Bach Thao Vegetarian Restaurant,Restaurant,"De Tham Street",4.3,Can Tho,50000,https://images.happycow.net/venues/1024/67/89/hcmp67891_235911.jpeg
Kim Thanh Restaurant,Restaurant,"Can Tho, Vietnam",3.8,Can Tho,120000,https://img.restaurantguru.com/ce25-Fast-food-Kim-Thanh-Chinese-Takeaway-food.jpg
Cay Me - Beer,Restaurant,"Can Tho, Vietnam",3.9,Can Tho,100000,https://img.restaurantguru.com/w550/h367/r219-interior-Banh-Uot-Cay-Me-Store-2024-05.jpg
Quan 134 Menu,Restaurant,"Can Tho, Vietnam",3.7,Can Tho,150000,https://menu.restaurantguru.com/m5/menu-Quan-an-134-Phan-Dinh-Phung.jpg
Pad Thai Tomato,Restaurant,"Can Tho, Vietnam",4.2,Can Tho,80000,https://media-cdn.tripadvisor.com/media/photo-p/19/99/a4/e1/best-taste-and-best-service.jpg
Khai Truong Restaurant,Restaurant,"Nguyen Van Cu Street",3.8,Can Tho,120000,https://asset.heorungcantho.com/images/product/092023/481f633b-5abb-4ec7-8177-a6c7b24414bd.jpg
Pho 586,Restaurant,"D1-48 Road 47",4.0,Can Tho,55000,https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=879050950894995
Bbq Street,Restaurant,"Can Tho, Vietnam",4.1,Can Tho,200000,https://c8.alamy.com/comp/2WMYBA8/vietnam-mekong-delta-can-tho-barbecue-chicken-restaurant-2WMYBA8.jpg
Da Chau Restaurant,Restaurant,"Can Tho, Vietnam",3.7,Can Tho,100000,https://img.restaurantguru.com/ca87-Can-Tho-Vietnamese-and-Chinese-Restaurant-Belconnen-food-3.jpg?@m@t@s@d
A Tai Restaurant,Restaurant,"Can Tho, Vietnam",3.6,Can Tho,80000,https://media-cdn.tripadvisor.com/media/photo-s/19/99/a4/e1/best-taste-and-best-service.jpg
An Ca Loc,Restaurant,"Tran Van Hoai Street",4.3,Can Tho,120000,https://img.restaurantguru.com/c446-Restaurant-Quan-Ca-Loc-An-seafood.jpg
Sushi Sakura,Restaurant,"Can Tho, Vietnam",4.4,Can Tho,350000,https://media-cdn.tripadvisor.com/media/photo-m/1280/16/a3/81/84/sushi-sakura-restaurant.jpg
Itada Restaurant,Restaurant,"Can Tho, Vietnam",3.8,Can Tho,220000,https://media-cdn.tripadvisor.com/media/photo-s/0f/7d/ea/cb/photo-prise-par-guythu.jpg
Omega Restaurant,Restaurant,"Can Tho, Vietnam",3.7,Can Tho,150000,https://img.restaurantguru.com/c5cc-Restaurant-Omega-3-thang-2-food.jpg
Lau Mam Restaurant,Restaurant,"Can Tho, Vietnam",4.1,Can Tho,200000,https://luhanhvietnam.com.vn/du-lich/vnt_upload/news/06_2023/lau_mam_can_tho_mien_tay.jpg
102 Restaurant,Restaurant,"Can Tho, Vietnam",3.9,Can Tho,180000,https://img.restaurantguru.com/c02e-Can-Tho-Vietnamese-and-Chinese-Restaurant-dishes-2.jpg
Name,Type,Address,Ratings,Location,Price,Image
Silk Path Grand Hue Hotel,Hotel,"2 Le Loi",5.0,Hue,2800000,https://www.myoverseaswedding.com/wp-content/uploads/silk-path-grand-hue-hotel-spa/featuredimage/SPGH-overview.jpg
Royal Crest Hotel,Hotel,"Hue, Vietnam",3.5,Hue,650000,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/9d/3a/a0/toan-c-nh-khach-s-n.jpg?w=700&h=-1&s=1
Thanh Lich Royal Boutique,Hotel,"33 Hai Ba Trung",4.0,Hue,1200000,https://thanhlichroyalboutiquehotel.com/wp-content/uploads/2023/10/Thanh-Lich-Royal-Boutique-Hue-Hotel-4.jpg
Meliá Vinpearl Hue,Hotel,"50A Hung Vuong",5.0,Hue,2500000,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/ae/df/7a/melia-vinpearl-hue.jpg?w=700&h=-1&s=1
Golden Star Villa,Hotel,"49 Nguyen Hoang",3.8,Hue,850000,https://media-cdn.tripadvisor.com/media/photo-s/26/a1/91/3b/garden-view.jpg
Indochine Palace,Hotel,"105A Hung Vuong",5.0,Hue,2300000,https://ticotravel.com.vn/wp-content/uploads/2022/03/khach-san-indochine-hue-7.jpg
Azerai La Residence,Hotel,"5 Le Loi",5.0,Hue,4800000,https://www.i-escape.com/image/hotel/azerai-la-residence-hue/overview/201259.jpg
Imperial Hotel,Hotel,"Hue, Vietnam",5.0,Hue,2100000,https://imperialhue.vn-hotel.com/data/Photos/OriginalPhoto/14411/1441164/1441164088/photo-hue-80.JPEG
Hong Thien Ruby Hotel,Hotel,"35/12 Chu Van An",3.0,Hue,550000,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/41/4d/07/hong-thien-ruby-hotel.jpg?w=700&h=-1&s=1
Camellia Hotel,Hotel,"57-59 Ben Nghe",4.0,Hue,950000,https://discoveryindochina.com/wp-content/uploads/Camellia-_Hue_-Hotel.jpg
Canary Boutique Hotel,Hotel,"8/43 Nguyen Cong Tru",3.5,Hue,750000,https://a.hwstatic.com/image/upload/f_auto,q_auto,t_30/propertyimages/8/82681/6.jpg
Beaulieu Boutique Hotel,Hotel,"15 Pham Ngu Lao",3.5,Hue,800000,https://www.myfiveacres.com/wp-content/uploads/2019/04/beaulieu-hotel-hue-vietnam.jpg
The Scarlett Boutique Hotel,Hotel,"Hue, Vietnam",4.2,Hue,1400000,https://www.thescarletthotels.com/wp-content/uploads/2017/05/2017-2-scarlett-boutique-hotel.jpg
Soleil Boutique,Hotel,"Hue, Vietnam",4.0,Hue,1100000,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/38/59/27/soleil-boutique.jpg?w=1100&h=600&s=1
Tran Ly Hotel,Hotel,"78 Le Loi",3.0,Hue,600000,https://cf.bstatic.com/xdata/images/hotel/max1024x768/363440040.jpg?k=38ebb2e4ddbbc0692949c50fbca1c7f6d2fee5c4fa8770cd174218dbacd3a7d1&o=&hp=1
Huenino Hotel,Hotel,"14 Nguyen Cong Tru",3.0,Hue,600000,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/8b/80/73/huenino-hotel.jpg?w=1200&h=-1&s=1
Hong Thien 1 Hotel,Hotel,"35/6 Chu Van An",3.0,Hue,500000,https://media-cdn.tripadvisor.com/media/photo-s/03/f0/97/ef/hong-thien-hotel-2.jpg
Thai Binh 2,Hotel,"2 Luong The Vinh",2.0,Hue,400000,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/ff/f3/d2/thai-binh-hotel-2.jpg?w=1200&h=-1&s=1
Moonlight Hotel,Hotel,"Hue, Vietnam",4.0,Hue,1300000,https://www.andoson.com/en/sites/default/files/styles/node_detail/public/hotels/hue/moonlight/Exterior-1.jpg?itok=QAM8kGwJ
Tre Xanh Hotel,Hotel,"61 Hung Vuong",2.0,Hue,350000,https://www.hoteljob.vn/uploads/images/2024/10/24/6719b76621c2c7_66628511.jpeg
Home Hotel,Hotel,"08 Nguyen Cong Tru",3.0,Hue,550000,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/a8/ca/b5/exterior-day-time.jpg?w=1400&h=-1&s=1
Than Thien Hotel,Hotel,"10 Nguyen Cong Tru",3.0,Hue,500000,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/76/6e/68/caption.jpg?w=1200&h=-1&s=1
Hotel Saigon Morin,Hotel,"30 Le Loi",4.0,Hue,1800000,https://c8.alamy.com/comp/2B3KKTR/hotel-saigon-morin-hue-vietnam-2B3KKTR.jpg
Senna Hue Hotel,Hotel,"7 Nguyen Tri Phuong",5.0,Hue,2200000,https://vietnamresorts.com/media/uploads/2022/02/23/senna-hue-hotel.jpeg
Thai Son Hotel,Hotel,"Hue, Vietnam",3.0,Hue,600000,https://ticotravel.com.vn/wp-content/uploads/2023/04/Thai-Son-Luxury-Hotel-7.jpg
Gold 2 Hotel,Hotel,"41 Hung Vuong",3.0,Hue,600000,https://media-cdn.tripadvisor.com/media/photo-s/02/66/00/95/hue-gold-hotel.jpg
Nguyen Hue Hotel,Hotel,"Hue, Vietnam",3.0,Hue,550000,https://thumbs.dreamstime.com/b/nguyen-hue-walking-street-hcmc-vietnam-un-hotel-en-208038220.jpg
Century Riverside Hotel,Hotel,"Hue, Vietnam",4.0,Hue,1100000,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/60/4d/04/century-riverside-hue.jpg?w=700&h=-1&s=1
Thang Long Hotel,Hotel,"Hue, Vietnam",3.0,Hue,550000,https://thumbs.dreamstime.com/b/temple-generations-hue-citadel-imperial-thang-long-vietnam-unesco-world-heritage-site-206872021.jpg
Gem Hotel,Hotel,"Hue, Vietnam",3.0,Hue,500000,https://joujoutravels.com/wp-content/uploads/2025/01/best-hotels-hue-vietnam.jpg
Hanh Dat Hotel,Hotel,"Hue, Vietnam",3.0,Hue,450000,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/2e/cf/c2/hanhdathotel.jpg?w=600&h=-1&s=1
Binh Duong 1 Hotel,Hotel,"Hue, Vietnam",2.0,Hue,350000,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/3f/a3/21/original-binh-duong-1.jpg?w=700&h=-1&s=1
Festival Hotel,Hotel,"Hue, Vietnam",3.0,Hue,500000,http://www.holidayinvietnam.com/sites/default/files/styles/vht_vlarge_720_540/public/vht/hotel/images/superior-_festival_huel.jpg?itok=7hKwKn0p
Phu An Hotel,Hotel,"Hue, Vietnam",3.0,Hue,480000,https://media-cdn.tripadvisor.com/media/daodao/photo-s/01/83/ef/1f/caption.jpg
Y Thao Garden,Restaurant,"3 Thach Han",4.5,Hue,350000,https://ik.imagekit.io/tvlk/xpe-asset/HvKslvWhmTL6CPEh6lhu+vaVk2iApxOA5yQ1zO3vIGs=/v2/image/get/w_960,c_fit,q_55,wm_auto/s1.kkday.com/product_151788/20230910133455_EIsEk/jpg?_src=imagekit&tr=c-at_max,h-500,q-60,w-740
Les Jardin De La Carambole,Restaurant,"32 Dang Tran Con",4.4,Hue,450000,https://media-cdn.tripadvisor.com/media/photo-s/02/76/08/c5/filename-img-4439-as.jpg
Pallet Restaurant,Restaurant,"7/34 Nguyen Tri Phuong",4.1,Hue,200000,https://menu.restaurantguru.com/m4/Pallet-Am-thuc-Sinh-thai-menu.jpg
Little Italy,Restaurant,"10 Nguyen Thai Hoc",4.3,Hue,250000,https://media-cdn.tripadvisor.com/media/photo-s/2a/c9/3b/c6/21-years-the-first-italian.jpg
Ancient Hue Royal Cuisine,Restaurant,"104/47 Kim Long",4.6,Hue,500000,https://khamphahue.com.vn/Portals/0/Medias/Nam2023/T5/Khamphahue_AncientHueGardenHouses.jpg
Brick Cafe,Restaurant,"22 Nguyen Cong Tru",4.0,Hue,80000,https://img.atlasobscura.com/Tbh4ynnIzrmG1Fl0g5vSGXvHuL75dNlEh7hyTLJxWyw/rt:fit/h:390/q:81/sm:1/scp:1/ar:1/aHR0cHM6Ly9hdGxh/cy1kZXYuczMuYW1h/em9uYXdzLmNvbS91/cGxvYWRzL3BsYWNl/X2ltYWdlcy9hNmZh/NTg5MjE4MGI4ZDQ4/NTVfSHVlQ2FmZV9B/bGV4WWVtXzIxLmpw/Zw.jpg
Madam Thu,Restaurant,"45 Vo Thi Sau",4.5,Hue,200000,http://alotravelasia.com/wp-content/uploads/2020/03/Hue_traditional_food_restaurant_Madam_Thu.jpg
Che Thai Trang Trang,Restaurant,"99 Phan Dinh Phung",4.2,Hue,40000,https://toplist.vn/images/800px/che-thai-trang-trang-1285353.jpg
Olab Farm,Restaurant,"9A Ngo Thoi Nham",4.3,Hue,100000,https://media-cdn-v2.laodong.vn/Storage/NewsPortal/2020/4/29/802104/Ca-Phe-1-01.jpg
Di Nhien Tea House,Restaurant,"3 Nguyen Thien Thuat",4.4,Hue,80000,https://alltop.vn/backend/media/images/posts/657/Di_Nhien_Tra_That-63382.jpg
7M Restaurant,Restaurant,"02 Vo Thi Sau",4.0,Hue,150000,https://l450v.alamy.com/450v/2bx4mhm/restaurant-vo-thi-sau-street-hue-vietnam-2bx4mhm.jpg
Phinholic,Restaurant,"65 Ben Nghe",4.1,Hue,60000,https://www.cotrang.org/public/images/tin_dang/2/127_phiholic-65-ben-nghe-bk-12.jpg
Happy Land,Restaurant,"20 To Huu",4.0,Hue,300000,https://nhahanghappyland.com/wp-content/uploads/2023/12/1A4A0012.jpg
Tan.,Restaurant,"86 Dinh Tien Hoang",4.2,Hue,200000,https://media-cdn.tripadvisor.com/media/photo-s/0a/bf/0e/43/photo0jpg.jpg
Le Parfum,Restaurant,"5 Le Loi",4.6,Hue,400000,https://vietnamevasion.com/wp-content/uploads/2021/10/le-parfum-1.jpg
Club Garden,Restaurant,"8 Vo Thi Sau",4.1,Hue,250000,https://izitour.com/media/ckeditor/best-restaurants-hue.webp
Tropical Garden,Restaurant,"27 Chu Van An",4.2,Hue,280000,http://www.asiamastertours.com/wp-content/uploads/2019/08/hue-11-min-1024x768.jpg
Stop & Go Cafe,Restaurant,"3 Hung Vuong",4.0,Hue,70000,https://www.jsonline.com/gcdn/presto/2022/05/16/PMJS/fda02fb4-b443-4d8a-bc40-cb38d5d151aa-hue-biggermural.jpeg
Lick N Bite,Restaurant,"20 Nguyen Tri Phuong",4.1,Hue,120000,https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=483192237320146
Bep Nha Hien,Restaurant,"15A Le Quy Don",4.3,Hue,180000,https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=1353095686823065
Hot Tuna,Restaurant,"37 Vo Thi Sau",4.0,Hue,200000,https://i.ytimg.com/vi/iY1iWYvGqGY/maxresdefault.jpg
Huong Ngu,Restaurant,"33 Hai Ba Trung",4.2,Hue,300000,https://media-cdn.tripadvisor.com/media/photo-s/2b/af/31/da/v-i-mau-s-c-ch-d-o-la.jpg
Spice Viet,Restaurant,"15 Ly Thuong Kiet",4.4,Hue,250000,https://spiceviet.com/media/ckfinder/images/Restaurant/1/SpiceViet_Hue8095/2.png
Banh Beo Ba Do,Restaurant,"Nguyen Binh Khiem",4.5,Hue,100000,https://www.cotrang.org/public/images/tin_dang/2/201_do-an-nha-hang-ba-do-08-nguyen-binh-khiem-hue-bk-5.jpg
Com Ong Chu,Restaurant,"Hue, Vietnam",4.1,Hue,150000,https://authentikvietnam.com/media/ckeditor/restaurant-hue-lien-hoa.jpg
Hoang Truc,Restaurant,"Hue, Vietnam",4.0,Hue,100000,https://img.restaurantguru.com/w550/h367/rd8f-Hoang-Truc-Vien-Cafe-picture.jpg
Vuon Dao,Restaurant,"Hue, Vietnam",4.0,Hue,120000,https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=101583964648721
Risotto,Restaurant,"14 Nguyen Cong Tru",4.3,Hue,250000,https://thetravellingsquid.com/wp-content/uploads/2018/04/IMG_0945.jpg
Chao Bo Dap Da,Restaurant,"5 Nguyen Cong Tru",4.2,Hue,80000,https://statics.vinpearl.com/chao-bo-hue-1_1702470161.jpg
Viet Village,Restaurant,"Hue, Vietnam",4.1,Hue,220000,https://img3.restaurantguru.com/c874-Viet-Village-Bar-and-Restaurant-tp-Hue-interior.jpg
Hung Vuong Inn,Restaurant,"20 Hung Vuong",4.0,Hue,150000,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/f9/e1/f2/facade.jpg?w=500&h=300&s=1
Phuc Hung,Restaurant,"Hue, Vietnam",4.1,Hue,180000,https://hotel84.com/hotel84-images/news/img1/nha-hang-hue.jpg
De Men BBQ,Restaurant,"Hue, Vietnam",4.2,Hue,250000,https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=782475714179785
Tai Phu,Restaurant,"2-4 Dien Bien Phu",4.3,Hue,120000,https://media-cdn.tripadvisor.com/media/photo-s/0b/64/a0/fa/tai-phu-2.jpg
Vinpearl Ha Long Resort,Resort,"Ha Long, Vietnam",5.0,Ha Long,4500000,https://statics.vinpearl.com/vinpearl-resort-&-spa-ha-long-2_1715099820.jpg
Royal Ha Long,Hotel,"Ha Long, Vietnam",4.0,Ha Long,1800000,https://royalhalonghotel.com/wp-content/uploads/2023/05/Royal-Ha-Long-slider-01-2048x1366.jpg
Muong Thanh Grand Ha Long,Hotel,"Ha Long, Vietnam",4.0,Ha Long,1500000,https://booking.muongthanh.com/images/hotels/hotels/original/ban-ngay-01_1677060612.jpg
Muong Thanh Luxury Quang Ninh,Hotel,"Ha Long, Vietnam",4.5,Ha Long,2100000,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/24/a7/16/74/muong-thanh-luxury-ha.jpg?w=700&h=-1&s=1
Novotel Ha Long,Hotel,"Ha Long, Vietnam",4.5,Ha Long,2800000,https://ak-d.tripcdn.com/images/1mc3o12000cy6htjk73EB_R_960_660_R5_D.jpg
Ha Long Pearl,Hotel,"Ha Long, Vietnam",4.0,Ha Long,1400000,https://ticotravel.com.vn/wp-content/uploads/2022/03/HA-LONG-PEARL-2-2.jpg
BMC Thang Long,Hotel,"Ha Long, Vietnam",3.0,Ha Long,850000,https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=100067451280988
Van Hoa Hotel,Hotel,"Ha Long, Vietnam",3.0,Ha Long,750000,https://cf.bstatic.com/xdata/images/hotel/max1024x768/478514826.jpg?k=c4f591ab13f1ed611941fd5884b601bed2e4ba1295194931c153a63bed943657&o=&hp=1
Halong Plaza,Hotel,"Ha Long, Vietnam",4.0,Ha Long,1600000,https://motortrip.vn/wp-content/uploads/2022/04/halong-plaza-hotel-16.jpg
Van Nam Hotel,Hotel,"Vuon Dao, Bai Chay",3.0,Ha Long,600000,https://cf.bstatic.com/xdata/images/hotel/max1024x768/340314986.jpg?k=843ec8ad1565a840ba378cc41cc362f816d4962a99e9213de9bcf22b7b64ff10&o=&hp=1
Koc Moc Hotel,Hotel,"40 Hoang Dieu",2.0,Ha Long,450000,https://cf.bstatic.com/xdata/images/hotel/max1024x768/554271944.jpg?k=55b2631fe3c0cb749d8487e4be36bdb797ab2d31cf4e9c01a8fecc063713f482&o=&hp=1
Ha Gia Hotel,Hotel,"Ha Long, Vietnam",2.0,Ha Long,500000,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/cd/47/11/the-yacht-hotel-by-dc.jpg?w=700&h=-1&s=1
Thien Tan Hotel,Hotel,"Ha Long, Vietnam",2.0,Ha Long,450000,https://media-cdn.tripadvisor.com/media/photo-p/16/e3/f1/91/photo0jpg.jpg
Paris Hotel,Hotel,"Ha Long, Vietnam",3.0,Ha Long,700000,https://trekkingtoursapa.com/wp-content/uploads/2024/02/hotels-in-ha-long-bay-vietnam-1.webp
Bella Hotel,Hotel,"Ha Long, Vietnam",3.0,Ha Long,650000,https://media.radissonhotels.net/image/radisson-blu-hotel-ha-long-bay/exterior/16256-176443-f84112425_4k.jpg?impolicy=HomeHero
Gold Mark,Hotel,"Ha Long, Vietnam",3.5,Ha Long,800000,https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=916481136941956
Hung Vuong Hotel,Hotel,"41 Duong 25/4",2.0,Ha Long,400000,https://media-cdn.tripadvisor.com/media/photo-p/1c/af/d0/f7/super-friendly-cozy-hotel.jpg
Bai Tho Hotel,Hotel,"Ha Long, Vietnam",3.0,Ha Long,600000,https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_534,q_40,w_800/partner-images/c1/5b/aefa0a25f7ace81ca9eea8abaefae14e5de0b4978bd9315242701c33f8a8.jpeg
Minalo Hotel,Hotel,"18 Thanh Nien",3.0,Ha Long,550000,https://static.wixstatic.com/media/621277_8cafd2c2e9764b65bd4c64fe9983416a~mv2.jpg/v1/fill/w_785,h_475,al_c/621277_8cafd2c2e9764b65bd4c64fe9983416a~mv2.jpg
An Villa,Hotel,"TT7.07",3.5,Ha Long,1200000,https://cf.bstatic.com/xdata/images/hotel/max1024x768/549758602.jpg?k=d2c5ea2ecb28037867b601425f1d704d244093fc421dd7a732a5a736187aa2d4&o=
Prosperity Hotel,Hotel,"Ha Long, Vietnam",3.0,Ha Long,750000,https://leadtravel.com.vn/wp-content/uploads/2021/07/prosperity-hotel.jpg
Jayden Hotel,Hotel,"Ha Long, Vietnam",3.0,Ha Long,700000,https://dynamic-media.tacdn.com/media/vr-splice-j/0b/9c/c7/2d.jpg?w=600&h=-1
Pasan Hotel,Hotel,"Ha Long, Vietnam",3.0,Ha Long,650000,https://static.wixstatic.com/media/621277_8cafd2c2e9764b65bd4c64fe9983416a~mv2.jpg/v1/fill/w_785,h_475,al_c/621277_8cafd2c2e9764b65bd4c64fe9983416a~mv2.jpg
Wyndham Garden Halong,Hotel,"Ha Long, Vietnam",5.0,Ha Long,2800000,https://www.wyndhamhotels.com/content/dam/property-images/en-us/gn/vn/others/halong/58878/58878_exterior_view_2.jpg?downsize=720:*
Vincent Hotel,Hotel,"Ha Long, Vietnam",4.0,Ha Long,1100000,https://owa.bestprice.vn/images/hotels/large/vincent-ha-long-hotel-646b272db83b1-848x477.jpg
Soleil Wyndham Halong,Hotel,"Ha Long, Vietnam",5.0,Ha Long,3100000,https://www.wyndhamhotels.com/content/dam/property-images/en-us/tq/vn/others/halong/56996/56996_exterior_view_1.jpg
Chala De Villa,Hotel,"C5-09",3.5,Ha Long,1500000,https://cf.bstatic.com/xdata/images/hotel/max1024x768/549758602.jpg?k=d2c5ea2ecb28037867b601425f1d704d244093fc421dd7a732a5a736187aa2d4&o=
Buu Dien Hotel,Hotel,"Ha Long, Vietnam",3.0,Ha Long,600000,https://www.duthuyen-halong.com/sites/t/to/tourduthuyenhalong/uploads/ckfinder/images/buu-dien-hotel-halong.JPG
Ha Long Palace Hotel,Hotel,"Ha Long, Vietnam",4.0,Ha Long,1400000,https://q-xx.bstatic.com/xdata/images/hotel/840x460/139479091.jpg?k=99766b15cbedb30d9c3709a50f67b5bfe9d99fd47f31a66c4964d4b31c928ace&o=
Marina Hotel,Hotel,"Ha Long, Vietnam",3.0,Ha Long,800000,https://i.travelapi.com/lodging/34000000/33760000/33757600/33757542/c0db2b14_z.jpg
Crown Hotel,Hotel,"Ha Long, Vietnam",3.0,Ha Long,750000,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjso3ZE4ARD4ixZTZqXV02nnT3ENpGZwDK3_hcZxKtMyFTLAn29KgXfsStWW7PsHaJg9csxqXw7E8iKvzqDyOdGyxAh_4bjlmBSHwydAhZfdMTh_1_4F-c9r_SVzoMYU4l9jTznWa76J8Y/s1600/halong-tours-3stars_1.jpg
Moon Hotel,Hotel,"Ha Long, Vietnam",3.0,Ha Long,700000,https://cdn2.vietnambooking.com/wp-content/uploads/hotel_pro/hotel_344810/ea67ee0a3a7830ccb4860264305e5c72.jpg
Galaxy Ha Long,Hotel,"Ha Long, Vietnam",3.0,Ha Long,780000,https://travel-long.com/wp-content/uploads/2020/01/Galaxy-HaLOng-Hotel-Vietnam-04.jpg
Au Lac Hotel,Hotel,"Ha Long, Vietnam",3.0,Ha Long,750000,https://pix10.agoda.net/hotelImages/685/6859644/6859644_19040214240073430135.jpg?ca=8&ce=1&s=1024x768
Huong Bien Hotel,Hotel,"Ha Long, Vietnam",2.0,Ha Long,450000,https://cf.bstatic.com/xdata/images/hotel/max1024x768/680620754.jpg?k=f5e7daf61e2846ebc22e4e93338308317112625147fe42377b704c2f83523333&o=
Sai Gon Ha Long,Hotel,"Ha Long, Vietnam",4.0,Ha Long,1500000,https://saigonhalonghotel.com/wp-content/uploads/2019/06/Copy-of-1.-Outside-_-Main-Building-day.jpg
Wyndham Legend Halong,Hotel,"Ha Long, Vietnam",5.0,Ha Long,3200000,https://ticotravel.com.vn/wp-content/uploads/2021/08/wyndham-legend-ha-long-5.1-1024x682.jpg
